"Id","DirName","Title","Size","DeletedDate","ItemType","ItemState","DeletedByName"
"66308dde-1be4-4078-804a-9e7d2e964e09","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-Legal.png","14416","12/19/2023 12:08:03 AM","File","FirstStageRecycleBin","Art Malin"
"aaaa633b-c85a-49da-be55-d3007d55244a","SiteAssets/PFlogos","CityLogo-TranspR-Lanteria.png","14343","12/19/2023 12:08:02 AM","File","FirstStageRecycleBin","Art Malin"
"1da14a82-29dc-469c-af44-42ef52ae9dcd","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-Lanteria.png","14535","12/19/2023 12:08:02 AM","File","FirstStageRecycleBin","Art Malin"
"3706d605-b91c-44d1-b2e4-2e512915193b","SiteAssets/PFlogos","CityLogo-TranspR-IT.png","13685","12/19/2023 12:03:38 AM","File","FirstStageRecycleBin","Art Malin"
"dc82b4f0-d41d-4885-b0a1-ee37562184bd","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-IT.png","13872","12/19/2023 12:03:38 AM","File","FirstStageRecycleBin","Art Malin"
"6097535e-f4c9-48db-b254-7b849273f3cf","SiteAssets/PFlogos","CityLogo-TranspR-InfoTech.png","15808","12/19/2023 12:08:01 AM","File","FirstStageRecycleBin","Art Malin"
"abf8629a-dd59-461c-bcf8-187eb5122d7e","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-InfoTech.png","16001","12/19/2023 12:08:01 AM","File","FirstStageRecycleBin","Art Malin"
"c6dd603b-3210-4008-afd0-b4679e4658a1","SiteAssets/PFlogos","CityLogo-TranspR-HumanResources.png","15317","12/19/2023 12:08:01 AM","File","FirstStageRecycleBin","Art Malin"
"434fe0e3-a1d5-4c5c-a71c-a2f8f848e7e3","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-HumanResources.png","15512","12/19/2023 12:08:01 AM","File","FirstStageRecycleBin","Art Malin"
"2dc33c0d-29e7-45f7-892e-5d1c6e83a215","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-HR.png","14079","12/19/2023 12:08:00 AM","File","FirstStageRecycleBin","Art Malin"
"2c9e5130-17ac-436f-91f8-618489950b19","SiteAssets/PFlogos","CityLogo-TranspR-HR.png","13895","12/19/2023 12:08:00 AM","File","FirstStageRecycleBin","Art Malin"
"b3899e39-bcfe-4708-8f0a-f91e076eaa2f","SiteAssets/PFlogos","CityLogo-TranspR-Finance.png","14267","12/19/2023 12:07:59 AM","File","FirstStageRecycleBin","Art Malin"
"f98b71e7-26b5-40a2-ae86-a0827979e8cf","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-Finance.png","14457","12/19/2023 12:08:00 AM","File","FirstStageRecycleBin","Art Malin"
"c3b83104-da0d-4283-bc72-6f97b5116b98","SiteAssets/PFlogos","CityLogo-TranspR-FacilitiesNeeds.png","15261","12/19/2023 12:07:59 AM","File","FirstStageRecycleBin","Art Malin"
"53832e87-640b-499d-9a85-4b8af00ecb8e","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-FacilitiesNeeds.png","15460","12/19/2023 12:07:59 AM","File","FirstStageRecycleBin","Art Malin"
"8779fae8-cf8a-441e-a588-6e97bfb5f53d","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-Engineering.png","15216","12/19/2023 12:07:58 AM","File","FirstStageRecycleBin","Art Malin"
"531095f7-822d-40ee-ae83-25e75f7db4e3","SiteAssets/PFlogos","CityLogo-TranspR-Engineering.png","15021","12/19/2023 12:07:58 AM","File","FirstStageRecycleBin","Art Malin"
"52fd405e-12e9-44c8-8b16-5958d749ffe0","SiteAssets/PFlogos","CityLogo-TranspR-CommunityDevelopment.png","15103","12/19/2023 12:07:57 AM","File","FirstStageRecycleBin","Art Malin"
